título,preço,condomínio,iptu,área,quartos,banheiros,vagas,url,latitude,longitude,bairro
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 670.000 - Viva Real",R$ 670.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS670000-id-94032636/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,1,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-92720962/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida a, sn, Paiva em Cabo de Santo Agostinho, por R$ 700.000 - Viva Real",R$ 700.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS700000-id-94496507/,-8.259741,-34.946528,Paiva
"Apartamento 386 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.290.000 - Viva Real",R$ 1.290.000,,,386,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-386m2-venda-RS1290000-id-94026243/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 36, Paiva em Cabo de Santo Agostinho, por R$ 1.135.000 - Viva Real",R$ 1.135.000,,,212,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1135000-id-91768285/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 36, Paiva em Cabo de Santo Agostinho, por R$ 1.135.000 - Viva Real",R$ 1.135.000,,,212,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1135000-id-91768279/,-8.259741,-34.946528,Paiva
"Apartamento 182 m² na Paiva em Cabo de Santo Agostinho, por R$ 949.000 - Viva Real",R$ 949.000,,,182,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-182m2-venda-RS949000-id-94026214/,-8.259741,-34.946528,Paiva
"Apartamento 370 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.249.900 - Viva Real",R$ 1.249.900,,,370,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-370m2-venda-RS1249900-id-94026317/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 44, Paiva em Cabo de Santo Agostinho, por R$ 1.135.000 - Viva Real",R$ 1.135.000,,,212,4,5,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1135000-id-92117884/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 43, Paiva em Cabo de Santo Agostinho, por R$ 1.160.000 - Viva Real",R$ 1.160.000,,,182,4,5,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-182m2-venda-RS1160000-id-92117877/,-8.259741,-34.946528,Paiva
"Apartamento na avenida A QF1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 569.000 - Viva Real",R$ 569.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS569000-id-91889544/,-8.259741,-34.946528,Paiva
"Apartamento na avenida A QF1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 569.000 - Viva Real",R$ 569.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS569000-id-91889554/,-8.259741,-34.946528,Paiva
"Apartamento na avenida A QF1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 569.000 - Viva Real",R$ 569.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS569000-id-91889573/,-8.259741,-34.946528,Paiva
"Apartamento na avenida A QF1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 569.000 - Viva Real",R$ 569.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS569000-id-91889637/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida a Sn Quadra F1, 123, Paiva em Cabo de Santo Agostinho, por R$ 836.000 - Viva Real",R$ 836.000,,,97,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-97m2-venda-RS836000-id-94619758/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA G04 LOTE 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.890.000 - Viva Real",R$ 1.890.000,,,170,4,5,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1890000-id-92321749/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA G04 LOTE 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.890.000 - Viva Real",R$ 1.890.000,,,170,4,5,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1890000-id-92321748/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890780/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890762/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890816/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, Quadra F1 Lote 4A2, s/n, Paiva em Cabo de Santo Agostinho, por R$ 799.000 - Viva Real",R$ 799.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS799000-id-90340383/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida Via Mar, 1, Enseada dos Corais em Cabo de Santo Agostinho, por R$ 100.000 - Viva Real",R$ 100.000,R$ 10,R$ 118,52,1,1,1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-enseada-dos-corais-bairros-cabo-de-santo-agostinho-com-garagem-52m2-venda-RS100000-id-94446489/,-8.329167,-34.952072,Enseada dos Corais
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890794/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890808/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890827/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890775/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A Quadra G O4 L 1, S/N, Paiva em Cabo de Santo Agostinho, por R$ 1.590.000 - Viva Real",R$ 1.590.000,,,170,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-170m2-venda-RS1590000-id-91890801/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-92759239/,-8.259741,-34.946528,Paiva
"Apartamento 113 m² em Paiva em Cabo de Santo Agostinho, por R$ 850.000 - Viva Real",R$ 850.000,R$ 900,R$ 1,113,3,1,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-113m2-venda-RS850000-id-77012518/,-8.20135,-34.936116,Paiva
"Apartamento 184 m² na Paiva em Cabo de Santo Agostinho, por R$ 999.000 - Viva Real",R$ 999.000,,,184,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-184m2-venda-RS999000-id-92297047/,-8.259741,-34.946528,Paiva
"Apartamento 184 m² na Paiva em Cabo de Santo Agostinho, por R$ 999.000 - Viva Real",R$ 999.000,,,184,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-184m2-venda-RS999000-id-92297048/,-8.259741,-34.946528,Paiva
"Apartamento 184 m² na Paiva em Cabo de Santo Agostinho, por R$ 999.000 - Viva Real",R$ 999.000,,,184,4,6,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-184m2-venda-RS999000-id-92297045/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 1, Paiva em Cabo de Santo Agostinho, por R$ 1.260.000 - Viva Real",R$ 1.260.000,,,221,4,9,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-221m2-venda-RS1260000-id-89210208/,-8.259741,-34.946528,Paiva
"Apartamento 97 m² na Paiva em Cabo de Santo Agostinho, por R$ 800.000 - Viva Real",R$ 800.000,,,97,2,1,2,https://www.vivareal.com.br/imovel/apartamento-2-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-97m2-venda-RS800000-id-57860915/,-8.25974,-34.9465,Paiva
"Apartamento na Alameda das Mangabas, s/n, Paiva em Cabo de Santo Agostinho, por R$ 860.000 - Viva Real",R$ 860.000,R$ 500,,96,3,1,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS860000-id-87469481/,-8.281363,-34.951951,Paiva
"Apartamento na Avenida A, 44, Paiva em Cabo de Santo Agostinho, por R$ 1.135.000 - Viva Real",R$ 1.135.000,,,212,4,5,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1135000-id-92117893/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 43, Paiva em Cabo de Santo Agostinho, por R$ 1.200.000 - Viva Real",R$ 1.200.000,,,182,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-182m2-venda-RS1200000-id-91768405/,-8.259741,-34.946528,Paiva
"Apartamento na Avenida A, 43, Paiva em Cabo de Santo Agostinho, por R$ 1.200.000 - Viva Real",R$ 1.200.000,,,182,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-182m2-venda-RS1200000-id-91768403/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414115/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414135/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414169/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414143/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414187/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414216/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414253/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414308/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414327/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414345/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414380/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414411/,-8.259741,-34.946528,Paiva
"Apartamento 96 m² na Paiva em Cabo de Santo Agostinho, por R$ 680.000 - Viva Real",R$ 680.000,,,96,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS680000-id-93414523/,-8.259741,-34.946528,Paiva
"Apartamento 394 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.799.000 - Viva Real",R$ 1.799.000,,,394,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-394m2-venda-RS1799000-id-94081266/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409031/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409018/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409023/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409060/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409043/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409074/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409085/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409219/,-8.259741,-34.946528,Paiva
"Apartamento 250 m² na Paiva em Cabo de Santo Agostinho, por R$ 2.045.000 - Viva Real",R$ 2.045.000,,,250,4,2,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-250m2-venda-RS2045000-id-94228489/,-8.259741,-34.946528,Paiva
"Apartamento 212 m² na Paiva em Cabo de Santo Agostinho, por R$ 1.150.000 - Viva Real",R$ 1.150.000,,,212,4,3,3,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-212m2-venda-RS1150000-id-93409240/,-8.259741,-34.946528,Paiva
"Apartamento na av a quadra f1 lote4a2, s/n, Paiva em Cabo de Santo Agostinho, por R$ 836.000 - Viva Real",R$ 836.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS836000-id-94377165/,-8.259741,-34.946528,Paiva
"Apartamento na PE-009, 030561, Paiva em Cabo de Santo Agostinho, por R$ 950.000 - Viva Real",R$ 950.000,R$ 450,,96,3,1,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS950000-id-79860448/,-8.260841,-34.948656,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322542/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322594/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322530/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322532/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322535/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322549/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322553/,-8.259741,-34.946528,Paiva
"Apartamento na AV A QUADRA F1 LOTE 4A2, S/N, Paiva em Cabo de Santo Agostinho, por R$ 837.000 - Viva Real",R$ 837.000,,,96,3,4,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paiva-bairros-cabo-de-santo-agostinho-com-garagem-96m2-venda-RS837000-id-92322520/,-8.259741,-34.946528,Paiva
